ID,Employee ID,Kiosk ID,Confidence,Event Time
c1fe186a-99c8-4ee3-9998-3f4799b04d87,5d130b0e-896e-4767-8161-e1ec602ae9a5,d77562b0-b79b-4c45-89a2-730b431617fe,1.0,2026-06-11 06:15:48.142892
e61ec0fa-2c08-440a-a6a1-a276809d2674,5d130b0e-896e-4767-8161-e1ec602ae9a5,d77562b0-b79b-4c45-89a2-730b431617fe,1.0,2026-06-11 06:03:30.995683
2782e9af-3f31-4d04-a0e9-e5a4361d46a1,5d130b0e-896e-4767-8161-e1ec602ae9a5,d77562b0-b79b-4c45-89a2-730b431617fe,0.45711750708488397,2026-06-10 10:03:41.510868
8be21b90-27b4-4397-bdd4-78ed709d344c,5d130b0e-896e-4767-8161-e1ec602ae9a5,d77562b0-b79b-4c45-89a2-730b431617fe,0.45711750708488397,2026-06-10 10:01:09.228371
105c66c1-a49a-4550-8731-1dba485821b8,5d130b0e-896e-4767-8161-e1ec602ae9a5,d77562b0-b79b-4c45-89a2-730b431617fe,0.45711750708488397,2026-06-10 09:56:43.007361
aeca1539-4097-4eeb-9dda-1deb3c1fb3d2,5d130b0e-896e-4767-8161-e1ec602ae9a5,d77562b0-b79b-4c45-89a2-730b431617fe,0.45711750708488397,2026-06-10 09:54:25.921912
d17e879a-a730-4f02-a4aa-6d24d1848c3c,5d130b0e-896e-4767-8161-e1ec602ae9a5,d77562b0-b79b-4c45-89a2-730b431617fe,1.0,2026-06-10 09:39:09.934684
